,customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date,customer_days,customer_segment,age_segment,clv_segment
297,298,61.0,39800.0,716.053674898402,Male,North,42.0,Home & Garden,91.51412362549868,2021-07-21,2023-03-14,601 days,Regular,old,Low
298,299,43.0,49400.0,1228.5474407302888,Female,West,31.0,Clothing,23.78206472764919,2022-04-11,2022-05-25,44 days,Very New,mid,Medium
299,300,49.0,35100.0,67.73818294916032,Male,West,11.0,Electronics,42.89951106401645,2021-05-31,2022-03-06,279 days,New,old,
300,301,23.0,76700.0,250.5886823537908,Male,East,16.0,Home & Garden,12.211262136599398,2021-06-08,2022-08-01,419 days,New,young,
301,302,49.0,25200.0,271.6505556325097,Female,West,9.0,Toys,45.68354303128908,2021-11-06,2023-07-29,630 days,Regular,old,
302,303,72.0,114900.0,394.7816189136987,Male,East,47.0,Clothing,13.33424636440954,2022-05-19,2023-11-16,546 days,Regular,Very Old,
303,304,21.0,22900.0,929.4762527850748,Male,South,14.0,Health,52.33484944191521,2021-01-26,2022-08-12,563 days,Regular,young,Low
304,305,72.0,89000.0,15000.0,Male,East,19.0,Clothing,73.46220404322331,2021-03-07,2023-03-09,732 days,Loyal,Very Old,VIP
305,306,28.0,63700.0,1812.9668990992243,Male,East,31.0,Clothing,55.33427748141682,2021-09-20,2022-01-07,109 days,Very New,young,High
306,307,73.0,62900.0,1674.0376099628072,Female,East,9.0,Home & Garden,24.521957838737595,2022-04-17,2023-07-17,456 days,Regular,Very Old,High
307,308,76.0,33500.0,409.8379861158535,Male,West,36.0,Toys,35.37959854689051,2021-06-16,2023-11-26,893 days,Very Old,Very Old,
308,309,34.0,37100.0,893.4780934166521,Female,East,39.0,Toys,63.85727377056324,2021-06-03,2023-11-09,889 days,Very Old,mid,Low
311,312,22.0,27800.0,1017.0230233935346,Female,South,24.0,Home & Garden,84.49494735661027,2022-02-17,2023-10-12,602 days,Regular,young,Medium
313,314,51.0,87200.0,451.9851725946809,Female,South,19.0,Health,16.236922452639302,2021-07-03,2023-09-01,790 days,Loyal,old,
315,316,39.0,82500.0,942.9102594638082,Female,South,48.0,Health,96.55517746451302,2021-07-13,2022-08-02,385 days,New,mid,Low
316,317,28.0,65700.0,901.865321436187,Male,North,30.0,Electronics,28.1535111173546,2021-01-02,2023-10-19,1020 days,Very Old,young,Low
317,318,65.0,43300.0,48.84296640753222,Male,North,22.0,Home & Garden,90.8593587916376,2021-08-03,2022-10-01,424 days,New,Very Old,
319,320,50.0,21500.0,1735.259023244719,Male,North,44.0,Home & Garden,38.59214304531903,2022-08-10,2023-04-13,246 days,New,old,High
321,322,77.0,57500.0,841.9473802787477,Male,South,4.0,Clothing,0.9883287775461436,2022-04-28,2022-09-15,140 days,Very New,Very Old,Low
322,323,76.0,112600.0,48.375193616662486,Male,West,37.0,Toys,33.80895216303905,2022-07-15,2023-04-01,260 days,New,Very Old,
323,324,23.0,29600.0,967.1042537077004,Female,North,8.0,Toys,30.26457121918089,2021-02-01,2023-04-20,808 days,Loyal,young,Low
325,326,46.0,20200.0,1642.8269150702838,Male,North,28.0,Clothing,52.91235390207832,2021-01-15,2021-10-04,262 days,New,mid,High
328,329,77.0,94000.0,581.060856404414,Female,North,36.0,Electronics,59.05098088106291,2021-01-17,2023-01-27,740 days,Loyal,Very Old,Low
330,331,53.0,70100.0,1095.1363025584333,Female,East,5.0,Home & Garden,24.62047685087816,2021-03-22,2023-09-26,918 days,Very Old,old,Medium
331,332,36.0,52600.0,760.1400555566648,Male,North,24.0,Clothing,29.36121650647497,2022-10-18,2022-12-23,66 days,Very New,mid,Low
332,333,43.0,113600.0,1258.1533202143814,Male,West,47.0,Toys,60.7908947606941,2022-03-12,2023-04-11,395 days,New,mid,Medium
333,334,20.0,29900.0,44.43527119954053,Male,North,18.0,Home & Garden,37.32549590164754,2021-01-08,2021-08-13,217 days,New,young,
335,336,37.0,53000.0,1489.7412055771204,Male,East,28.0,Home & Garden,65.04382637665867,2021-10-14,2023-11-27,774 days,Loyal,mid,Medium
340,341,50.0,79100.0,1905.7823058733543,Male,South,22.0,Electronics,94.96941809192126,2021-03-24,2022-12-18,634 days,Regular,old,High
345,346,18.0,70100.0,34.52161865563694,Female,East,6.0,Electronics,24.64342807936556,2021-11-21,2022-11-04,348 days,New,young,
346,347,28.0,35900.0,71.10259786909984,Male,South,27.0,Clothing,6.395789681913955,2022-02-23,2023-10-10,594 days,Regular,young,
347,348,45.0,67300.0,1115.51546645354,Male,East,25.0,Home & Garden,53.72034865910831,2021-02-20,2023-01-18,697 days,Loyal,mid,Medium
348,349,74.0,37100.0,1050.4898202472662,Female,West,29.0,Health,84.58996459615251,2021-01-27,2021-09-30,246 days,New,Very Old,Medium
350,351,67.0,117800.0,419.646834020241,Female,North,16.0,Clothing,78.30674701590162,2022-06-29,2022-09-18,81 days,Very New,Very Old,
351,352,40.0,116900.0,531.0457797377275,Male,South,12.0,Electronics,83.63960072839957,2021-03-03,2022-10-26,602 days,Regular,mid,Low
352,353,48.0,34300.0,244.81047180604764,Male,North,20.0,Clothing,45.44035588198637,2022-10-19,2023-11-16,393 days,New,mid,
353,354,47.0,28000.0,1836.7351591144145,Male,North,18.0,Clothing,59.095506594047365,2021-06-20,2022-11-11,509 days,Regular,mid,High
354,355,59.0,68400.0,1560.0662640277324,Female,West,34.0,Home & Garden,53.391229853894,2021-10-13,2022-06-28,258 days,New,old,High
355,356,52.0,86800.0,1648.231440684558,Female,East,23.0,Electronics,93.91958616345016,2021-04-27,2023-01-03,616 days,Regular,old,High
356,357,24.0,97500.0,1807.4723001697275,Female,North,45.0,Electronics,72.55056850917613,2021-01-04,2021-04-01,87 days,Very New,young,High
357,358,77.0,85500.0,1059.30197371716,Male,West,27.0,Clothing,92.5342810770113,2021-03-07,2022-04-21,410 days,New,Very Old,Medium
358,359,33.0,70700.0,913.3625190724327,Male,West,49.0,Home & Garden,22.000997806197187,2021-03-01,2022-12-27,666 days,Loyal,young,Low
359,360,43.0,97500.0,674.1751178579207,Female,South,17.0,Toys,31.023685183267048,2022-05-17,2022-06-18,32 days,Very New,mid,Low
360,361,65.0,22600.0,1186.644936408754,Female,West,48.0,Health,7.091347318006768,2021-08-17,2022-11-29,469 days,Regular,Very Old,Medium
361,362,74.0,42700.0,919.4712256438486,Male,South,21.0,Electronics,49.99079566958077,2021-04-10,2023-05-30,780 days,Loyal,Very Old,Low
363,364,77.0,40700.0,1875.1171701876551,Male,South,31.0,Home & Garden,32.68466971307157,2021-03-10,2022-08-15,523 days,Regular,Very Old,High
364,365,66.0,38800.0,1968.3823982726776,Male,West,3.0,Clothing,12.828210694933151,2022-10-26,2023-04-21,177 days,Very New,Very Old,High
366,367,18.0,54600.0,1518.381018688918,Male,East,26.0,Electronics,44.750027252365456,2021-08-11,2021-11-26,107 days,Very New,young,High
369,370,29.0,38400.0,137.02952533379596,Male,East,28.0,Electronics,81.99798080824368,2021-07-30,2021-12-07,130 days,Very New,young,
375,376,26.0,102000.0,586.0830568669808,Female,North,29.0,Home & Garden,92.04410364836188,2021-03-04,2022-11-22,628 days,Regular,young,Low
376,377,58.0,26600.0,1351.3318293414347,Male,West,23.0,Toys,64.36327975500353,2022-01-27,2023-10-07,618 days,Regular,old,Medium
379,380,65.0,27400.0,675.6700485450166,Male,South,10.0,Toys,14.972556414619032,2021-02-22,2021-08-13,172 days,Very New,Very Old,Low
380,381,33.0,49300.0,1536.6237182132545,Male,South,27.0,Electronics,78.26629268961081,2021-02-07,2023-02-20,743 days,Loyal,young,High
381,382,20.0,44300.0,839.0837843908155,Male,West,49.0,Health,58.8110053312958,2021-11-04,2023-06-13,586 days,Regular,young,Low
383,384,41.0,108600.0,1167.6458125117106,Male,South,39.0,Clothing,33.290084618688,2021-02-22,2021-08-11,170 days,Very New,mid,Medium
385,386,73.0,53400.0,1977.3091743504992,Female,South,45.0,Home & Garden,87.4762523781461,2022-08-29,2022-09-09,11 days,Very New,Very Old,High
386,387,50.0,39500.0,102.02761586238776,Female,East,3.0,Electronics,58.12620384192929,2022-03-28,2023-12-02,614 days,Regular,old,
387,388,41.0,22400.0,1936.2494205440005,Female,South,47.0,Clothing,52.45440656650363,2022-04-06,2023-08-17,498 days,Regular,mid,High
388,389,69.0,82100.0,1108.7310731615084,Male,West,37.0,Toys,81.64480420765715,2022-05-01,2022-08-27,118 days,Very New,Very Old,Medium
389,390,28.0,95500.0,1927.054873588832,Female,East,31.0,Home & Garden,74.93351797943753,2021-05-17,2023-11-01,898 days,Very Old,young,High
392,393,53.0,27600.0,355.6181018947961,Female,North,18.0,Home & Garden,76.85001073627778,2022-01-30,2023-08-18,565 days,Regular,old,
393,394,55.0,91800.0,120.93025650443596,Female,East,35.0,Home & Garden,16.870102894024374,2021-02-06,2022-11-07,639 days,Regular,old,
395,396,37.0,38500.0,431.4111735041491,Male,North,3.0,Home & Garden,84.33026752039908,2021-05-27,2021-07-30,64 days,Very New,mid,
396,397,79.0,66800.0,1183.640096209341,Male,West,5.0,Toys,57.825384533671865,2021-01-08,2021-12-05,331 days,New,Very Old,Medium
398,399,65.0,64700.0,677.3332134367515,Male,South,28.0,Toys,48.4588083197618,2022-10-09,2023-03-31,173 days,Very New,Very Old,Low
399,400,79.0,65300.0,1567.632464945429,Male,North,19.0,Home & Garden,92.6481100711403,2022-07-25,2023-09-02,404 days,New,Very Old,High
400,401,42.0,106600.0,885.3620132475315,Male,South,28.0,Home & Garden,35.39717479788638,2022-09-27,2023-12-17,446 days,Regular,mid,Low
401,402,52.0,87200.0,1262.935921496726,Female,West,27.0,Clothing,72.45220023342928,2022-03-23,2023-04-17,390 days,New,old,Medium
402,403,42.0,70700.0,1301.966722676181,Male,North,13.0,Toys,30.09865092617835,2021-09-20,2023-08-10,689 days,Loyal,mid,Medium
405,406,63.0,68000.0,1380.845213913385,Female,West,21.0,Clothing,73.77655131092388,2021-09-16,2023-04-19,580 days,Regular,old,Medium
406,407,35.0,33200.0,1923.999297951408,Female,South,27.0,Toys,15.002417944651391,2021-11-19,2023-11-23,734 days,Loyal,mid,High
407,408,19.0,103500.0,1465.8818020285787,Female,South,46.0,Clothing,50.48020332073931,2022-06-14,2023-03-07,266 days,New,young,Medium
408,409,71.0,34400.0,989.943543901134,Male,West,6.0,Clothing,21.2321484850715,2021-10-28,2023-08-17,658 days,Loyal,Very Old,Low
409,410,52.0,88700.0,1268.82054009402,Male,East,38.0,Clothing,7.46241214191029,2022-04-30,2023-03-26,330 days,New,old,Medium
410,411,33.0,85700.0,1484.572137570954,Male,West,49.0,Electronics,61.74519819443163,2021-04-02,2021-12-08,250 days,New,young,Medium
413,414,53.0,98300.0,405.6515254207072,Female,West,41.0,Electronics,58.06458003599504,2021-12-01,2022-12-26,390 days,New,old,
415,416,21.0,89300.0,559.8482816787197,Male,North,39.0,Home & Garden,65.04833499946875,2021-08-26,2021-12-21,117 days,Very New,young,Low
416,417,50.0,113300.0,1468.4929967310452,Male,East,7.0,Home & Garden,67.31133023099542,2022-11-17,2023-12-30,408 days,New,old,Medium
417,418,31.0,94100.0,756.7980261785634,Male,North,30.0,Toys,17.892851156083587,2021-03-24,2023-03-22,728 days,Loyal,young,Low
418,419,38.0,77400.0,1053.3309697527277,Male,East,21.0,Home & Garden,49.26096788528267,2022-10-31,2022-12-13,43 days,Very New,mid,Medium
420,421,37.0,50700.0,378.8266108784249,Female,North,25.0,Electronics,47.095685239103005,2021-06-27,2023-02-10,593 days,Regular,mid,
421,422,73.0,90300.0,1915.2499877680843,Male,East,32.0,Electronics,80.08265764418772,2021-09-07,2022-01-24,139 days,Very New,Very Old,High
422,423,25.0,68800.0,1782.4733458248895,Male,South,8.0,Toys,46.06989877460983,2022-07-21,2023-04-26,279 days,New,young,High
423,424,24.0,37000.0,1311.5047195801194,Female,South,5.0,Home & Garden,6.285067825783508,2022-10-29,2023-05-19,202 days,Very New,young,Medium
424,425,20.0,87300.0,930.09630282376,Female,South,30.0,Home & Garden,90.5541661150863,2021-04-01,2021-12-05,248 days,New,young,Low
425,426,34.0,79700.0,1358.007359932543,Female,North,8.0,Toys,54.481588745197065,2021-12-05,2023-01-27,418 days,New,mid,Medium
427,428,65.0,57900.0,1145.733466097132,Male,North,19.0,Home & Garden,57.23545120276244,2021-06-18,2022-03-12,267 days,New,Very Old,Medium
428,429,29.0,83900.0,137.1706022898128,Female,West,44.0,Clothing,6.963631597506059,2021-05-19,2022-01-12,238 days,New,young,
431,432,39.0,95000.0,1988.2816761982397,Female,West,36.0,Electronics,21.43398793429756,2022-09-15,2023-04-01,198 days,Very New,mid,High
433,434,39.0,29300.0,1465.7434375551395,Male,North,27.0,Electronics,45.94415118736514,2021-06-19,2023-02-13,604 days,Regular,mid,Medium
436,437,55.0,51000.0,272.5889456513144,Male,North,37.0,Health,58.17484179481938,2021-05-18,2021-08-23,97 days,Very New,old,
437,438,55.0,25800.0,829.9885942970549,Male,West,48.0,Health,24.09520426369428,2021-01-28,2022-12-24,695 days,Loyal,old,Low
439,440,68.0,31000.0,619.6031801779095,Female,North,39.0,Clothing,12.270569933730702,2022-02-02,2023-04-11,433 days,Regular,Very Old,Low
440,441,71.0,116500.0,1467.1416541779713,Female,North,2500.0,Home & Garden,3.7300547861478175,2021-11-29,2022-02-22,85 days,Very New,Very Old,Medium
443,444,44.0,35000.0,1878.556330320877,Female,South,44.0,Health,40.69359120313467,2022-03-02,2022-09-14,196 days,Very New,mid,High
444,445,51.0,20800.0,712.7116806780919,Male,North,7.0,Home & Garden,96.19826200003398,2021-05-16,2021-08-09,85 days,Very New,old,Low
446,447,47.0,47700.0,1318.6885599348311,Female,West,27.0,Clothing,55.31767061367565,2022-10-03,2023-04-12,191 days,Very New,mid,Medium
448,449,45.0,38500.0,643.7208042231807,Male,North,35.0,Toys,92.1147137591833,2021-09-24,2022-06-18,267 days,New,mid,Low
449,450,64.0,60000.0,464.712831348272,Female,East,15.0,Toys,88.41119539004178,2021-04-17,2022-12-03,595 days,Regular,Very Old,
450,451,50.0,49200.0,156.92406408263244,Male,West,28.0,Health,9.799474202971304,2022-07-14,2023-04-12,272 days,New,old,
451,452,22.0,101900.0,1658.4475084386331,Male,South,35.0,Toys,63.42974105203304,2021-05-18,2023-02-16,639 days,Regular,young,High
452,453,77.0,42300.0,523.9902749848891,Female,East,7.0,Electronics,80.80989804935118,2022-09-07,2023-07-29,325 days,New,Very Old,Low
453,454,78.0,33600.0,956.594456619181,Male,West,46.0,Toys,83.55746895770949,2021-02-16,2022-03-23,400 days,New,Very Old,Low
454,455,65.0,40400.0,105.76424104353764,Male,North,46.0,Electronics,57.79071425018961,2022-10-27,2022-11-11,15 days,Very New,Very Old,
456,457,21.0,111200.0,674.5107845664559,Female,East,32.0,Toys,97.3712901641735,2021-01-06,2022-03-01,419 days,New,young,Low
457,458,52.0,43700.0,1494.5787211018358,Female,East,38.0,Toys,47.21967027581214,2022-06-07,2022-09-17,102 days,Very New,old,Medium
460,461,61.0,38700.0,1036.086662918431,Female,South,26.0,Home & Garden,42.415088005826654,2021-09-29,2023-04-29,577 days,Regular,old,Medium
461,462,45.0,41300.0,278.3990280821308,Male,North,39.0,Clothing,24.2180718172753,2021-03-07,2023-01-02,666 days,Loyal,mid,
462,463,47.0,84200.0,892.2675365485296,Female,South,20.0,Toys,32.73336257498298,2022-02-24,2022-03-30,34 days,Very New,mid,Low
463,464,46.0,68600.0,648.2648452925633,Female,East,18.0,Clothing,98.53576097747391,2021-12-05,2023-07-27,599 days,Regular,mid,Low
465,466,70.0,108700.0,140.6388690070255,Female,West,22.0,Toys,52.6725016473789,2022-04-14,2023-09-11,515 days,Regular,Very Old,
466,467,23.0,71600.0,1394.1544799293692,Male,West,22.0,Electronics,84.82942659752185,2021-11-27,2022-01-26,60 days,Very New,young,Medium
468,469,77.0,52700.0,651.7092471778349,Female,North,2.0,Health,32.44534216181676,2021-05-11,2022-07-27,442 days,Regular,Very Old,Low
470,471,54.0,115000.0,1817.8698769624489,Female,West,43.0,Toys,11.408631043909743,2022-12-20,2023-07-19,211 days,Very New,old,High
473,474,66.0,81100.0,651.0054159012367,Female,East,13.0,Home & Garden,91.74606572597456,2021-08-31,2022-07-24,327 days,New,Very Old,Low
474,475,63.0,69200.0,227.258421660356,Male,East,41.0,Clothing,72.56781334885183,2022-04-08,2022-12-28,264 days,New,old,
475,476,70.0,71800.0,274.62104220189394,Female,North,9.0,Health,7.461324065735719,2021-12-16,2023-09-29,652 days,Loyal,Very Old,
476,477,48.0,53300.0,1156.2241839905528,Female,South,49.0,Health,40.28956110310057,2021-01-17,2021-10-30,286 days,New,mid,Medium
478,479,77.0,96000.0,81.24314515926075,Female,West,41.0,Health,51.12067433256329,2021-12-29,2023-02-17,415 days,New,Very Old,
481,482,78.0,26800.0,268.2431914830691,Male,West,4.0,Toys,10.43350528690824,2022-06-09,2023-11-30,539 days,Regular,Very Old,
483,484,49.0,41100.0,1291.33128455775,Male,East,32.0,Toys,45.11460431137604,2022-02-24,2022-11-26,275 days,New,old,Medium
485,486,50.0,108000.0,999.1518277384076,Female,West,2.0,Clothing,73.79863822751616,2021-01-14,2022-07-06,538 days,Regular,old,Low
486,487,20.0,87900.0,260.95670731881114,Female,East,40.0,Toys,91.9934731781395,2021-02-13,2023-09-04,933 days,Very Old,young,
488,489,42.0,99100.0,645.8338140096629,Female,North,20.0,Clothing,39.55821119160967,2021-10-22,2023-06-03,589 days,Regular,mid,Low
490,491,48.0,49200.0,1620.6218669619657,Female,West,42.0,Toys,73.26719700006686,2021-04-14,2021-09-16,155 days,Very New,mid,High
492,493,75.0,97100.0,605.5801739381409,Male,South,8.0,Clothing,16.408328521615555,2021-03-03,2021-12-12,284 days,New,Very Old,Low
493,494,20.0,100300.0,526.3725290656348,Male,North,28.0,Electronics,22.136855949195358,2022-07-19,2023-04-27,282 days,New,young,Low
494,495,57.0,104800.0,668.293498292227,Female,North,46.0,Health,15.481124059682594,2022-02-16,2023-06-14,483 days,Regular,old,Low
495,496,63.0,57800.0,345.9486162082796,Female,East,21.0,Electronics,30.236903377593823,2022-09-22,2023-12-13,447 days,Regular,old,
498,499,49.0,85800.0,781.7705014847411,Female,East,8.0,Toys,52.42340378832885,2021-07-18,2022-10-27,466 days,Regular,old,Low
499,500,64.0,20300.0,883.2704575297599,Male,East,31.0,Health,26.92099191143981,2021-02-05,2022-03-27,415 days,New,Very Old,Low
500,501,39.0,99500.0,1196.217941822286,Female,South,37.0,Clothing,82.91957791369154,2021-08-04,2021-12-17,135 days,Very New,mid,Medium
501,502,40.0,21900.0,1187.5139204000643,Female,North,16.0,Home & Garden,0.6592405338939011,2022-08-09,2022-10-11,63 days,Very New,mid,Medium
502,503,19.0,24200.0,153.40620561341294,Male,West,40.0,Home & Garden,22.31149585386668,2021-11-02,2023-05-28,572 days,Regular,young,
503,504,44.0,26700.0,1666.450756948578,Male,North,42.0,Electronics,60.5240757572182,2022-07-21,2022-08-06,16 days,Very New,mid,High
504,505,59.0,105200.0,371.10657538340007,Male,East,27.0,Health,9.671050197384258,2021-01-12,2021-09-02,233 days,New,old,
505,506,19.0,109100.0,1451.6818393783444,Female,South,40.0,Toys,46.63122159459896,2021-03-24,2022-07-04,467 days,Regular,young,Medium
506,507,43.0,85100.0,1549.8885564937698,Male,South,41.0,Clothing,43.62072964823697,2021-02-01,2022-12-29,696 days,Loyal,mid,High
507,508,34.0,53400.0,1435.501077500801,Male,West,18.0,Clothing,85.25230068217637,2022-02-12,2022-10-01,231 days,New,mid,Medium
508,509,57.0,37100.0,1166.3757401772075,Male,South,35.0,Clothing,62.53971931668133,2021-03-27,2022-08-07,498 days,Regular,old,Medium
510,511,26.0,110800.0,733.543474879078,Female,North,15.0,Toys,95.1807601789166,2022-12-14,2023-04-07,114 days,Very New,young,Low
512,513,71.0,60000.0,787.1535659266266,Female,South,17.0,Clothing,65.33947321528386,2021-09-13,2022-02-16,156 days,Very New,Very Old,Low
513,514,65.0,31300.0,1729.6901919273698,Male,South,40.0,Electronics,52.20014501520542,2021-08-29,2023-03-25,573 days,Regular,Very Old,High
516,517,59.0,22600.0,546.6754323234628,Male,South,31.0,Health,98.74566169600772,2022-03-28,2022-05-15,48 days,Very New,old,Low
517,518,72.0,83000.0,678.9061205423751,Male,South,37.0,Electronics,70.50212594968588,2021-01-01,2023-09-09,981 days,Very Old,Very Old,Low
523,524,30.0,62900.0,1635.8365038398356,Male,East,17.0,Clothing,41.50454939539002,2022-11-11,2023-07-29,260 days,New,young,High
